13:25:23.536239 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:25.543690 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:27.548137 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:29.569176 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:31.574195 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:33.574828 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:35.616667 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:37.618929 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:39.624144 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:41.622795 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:43.623401 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:45.628982 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:47.626580 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:49.642082 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:51.643621 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:53.647656 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:55.648610 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:57.649049 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:25:59.677559 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:01.679068 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:03.680990 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:05.684748 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:07.686961 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:09.692914 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:11.695456 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:13.697872 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:15.698053 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:17.699283 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:19.700222 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:21.911384 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:23.920594 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:25.924018 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:27.924756 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:29.930660 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:31.931450 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:33.930489 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:35.930674 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:37.930779 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:39.939539 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:41.957185 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:43.947138 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:45.955197 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:47.946167 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:49.947535 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:51.968957 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:53.969807 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:55.970492 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:57.977414 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:26:59.990688 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:01.985498 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:03.987239 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:05.988379 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:07.988659 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:10.020721 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:12.023458 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:14.022225 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:16.022377 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:18.023202 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:20.040904 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:22.042517 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:24.043953 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:26.045035 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:28.046013 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:30.046925 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:32.057210 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:34.053151 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:36.054196 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:38.062467 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:40.064916 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:42.065000 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:44.065453 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:46.065590 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:48.066709 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:50.066526 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:52.069374 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:54.069871 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:56.071996 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:27:58.125245 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:00.126911 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:02.131070 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:04.131886 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:06.132921 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:08.133141 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:10.133290 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:12.136017 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:14.136183 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:16.138479 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:18.143149 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:20.143263 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:22.146523 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:24.146434 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:26.152527 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:28.153077 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:30.160180 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:32.157176 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:34.157899 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:36.167587 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:38.162605 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:40.163088 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:42.171953 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:44.171075 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:46.182906 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:48.181184 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:50.182544 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:52.186180 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:54.184914 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:56.186183 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:28:58.187860 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:00.186480 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:02.189831 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:04.256000 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:06.283211 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:08.285506 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:10.287782 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:12.298515 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:14.298115 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:16.302364 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:18.306242 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:20.310793 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:22.313526 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:24.317719 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:26.323575 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:28.329965 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:30.325789 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:32.326734 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:34.328133 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:36.327237 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:38.327620 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:40.331029 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:42.332101 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:44.345067 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:46.336287 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:48.340416 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:50.340317 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:52.340490 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:54.340596 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:56.341802 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:29:58.342995 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:00.453234 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:02.453829 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:04.455635 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:06.456953 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:08.458056 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:10.468051 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:12.466043 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:14.464901 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:16.464684 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:18.469561 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:20.468881 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:22.468978 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:24.469431 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:26.468800 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:28.468914 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:30.468803 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:32.470064 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:34.470969 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:36.471663 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:38.472927 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:40.473515 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:42.475956 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:44.476941 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:46.477574 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:48.481758 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:50.482555 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:52.482871 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:54.483801 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:56.483449 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:30:58.487344 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:00.488324 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:02.489464 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:04.493245 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:06.494178 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:08.495176 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:10.495706 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:12.503288 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:14.502833 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:16.503435 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:18.504121 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:20.508464 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:22.508867 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:24.510056 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:26.514572 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:28.511221 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:30.510924 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:32.510801 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:34.513612 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:36.511611 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:38.511436 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:40.511445 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:42.510895 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:44.520855 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:46.518073 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:48.518337 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:50.520614 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:52.523526 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:54.523228 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:56.527166 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:31:58.532984 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:00.535758 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:02.536266 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:04.537264 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:06.538290 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:08.542732 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:10.545556 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:12.632387 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:14.632983 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:16.632603 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:18.632542 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:20.638152 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:22.636900 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:24.636557 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:26.642167 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:28.647174 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:30.647215 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:32.647750 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:34.649336 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:36.648761 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:38.649322 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:40.648761 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:42.648530 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:44.648850 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:46.649855 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:48.648926 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:50.649095 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:52.648708 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:54.649233 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:56.648718 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:32:58.648816 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:00.653019 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:02.648996 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:04.648656 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:06.648743 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:08.648773 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:10.649686 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:12.649323 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:14.649188 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:16.654627 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:18.649154 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:20.649417 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:22.649664 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:24.655654 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:26.650995 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:28.650841 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:30.651409 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
13:33:32.650817 STP 802.1d, Config, Flags [none], bridge-id 8038.00:57:d2:bb:ab:00.8015, length 43
